"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20201","11470650","신정4동","2609700","06","7872113000","1383570000","330334000","224530000","1593633000","281436000","392171000","496520000","600096000","439287000","2130536000"
"20201","11470640","신정3동","3158844","07","3570895000","1194108000","74672000","141410000","907269000","68441000","339043000","87789000","185900000","105889000","466374000"
"20201","11470630","신정2동","4725315","08","2929590000","1152291000","17461000","27747000","251764000","94793000","471898000","47222000","68564000","62777000","735073000"
"20201","11470620","신정1동","5046256","09","3267998000","856189000","58153000","210271000","423707000","46706000","322226000","188965000","127129000","111686000","922966000"
"20201","11470611","신월7동","2343943","05","1922121000","907953000","17051000","28188000","118744000","91054000","91361000","64534000","101583000","77058000","424595000"
"20201","11470610","신월6동","2857257","06","1048556000","499075000","32412000","4942000","165268000","2896000","31613000","28987000","108202000","30428000","144733000"
"20201","11470600","신월5동","2615553","06","2425031000","396648000","14054000","65569000","344400000","667731000","76894000","79630000","181555000","103658000","494892000"
"20201","11470590","신월4동","2639083","06","1882895000","360134000","25008000","22711000","231466000","302336000","90763000","118253000","22362000","48105000","661757000"
"20201","11470580","신월3동","2152244","05","1973258000","440742000","18851000","8341000","144459000","975957000","61199000","36368000","55173000","12294000","219874000"
"20201","11470570","신월2동","2727225","06","2113441000","1181329000","28686000","73576000","268043000","45454000","74128000","16332000","47396000","34164000","344333000"
"20201","11470560","신월1동","2227154","05","2464818000","1176991000","55510000","124339000","237801000","48507000","60024000","125505000","128194000","44649000","463298000"
"20201","11470550","목5동","5987821","09","9500235000","1883790000","64504000","63360000","2757828000","15206000","3258395000","40158000","220032000","140964000","1055998000"
"20201","11470540","목4동","3426858","07","4459225000","2138031000","41063000","70634000","557353000","8977000","452737000","118893000","148707000","119565000","803265000"
"20201","11470530","목3동","3101712","07","5111823000","2067587000","115876000","394873000","846374000","20542000","116494000","217097000","326082000","184865000","822033000"
"20201","11470520","목2동","3244963","07","5111755000","1999488000","53996000","46092000","748916000","610765000","305762000","121919000","229263000","101112000","894442000"
"20201","11470510","목1동","5667672","09","218025600000","3616864000","129607000","75494000","4002231000","1144568000","1908443000","335616000","201656873000","1351561000","3804343000"
"20201","11440740","상암동","4158486","08","14644284000","1409149000","117939000","21955000","1033548000","102850000","2127705000","202409000","5875774000","459693000","3293262000"
"20201","11440730","성산2동","3521472","07","7537798000","4400056000","32435000","22647000","233298000","363139000","376625000","103512000","928578000","231528000","845980000"
"20201","11440720","성산1동","2814646","06","2897523000","778723000","34000000","296750000","246296000","164732000","186133000","82385000","177972000","39137000","891395000"
"20201","11440710","연남동","2980162","06","5977257000","1485063000","247930000","130497000","93346000","25047000","139061000","298159000","144385000","125467000","3288302000"
"20201","11440700","망원2동","2912810","06","2831968000","1167436000","35568000","31454000","119332000","19043000","121668000","114290000","282062000","104141000","836974000"
"20201","11440690","망원1동","2802536","06","4660592000","1191413000","80396000","66195000","463124000","30313000","77153000","220902000","296146000","128649000","2106301000"
"20201","11440680","합정동","3195027","07","7163092000","1321294000","273924000","178031000","829029000","77444000","105536000","344336000","404530000","447335000","3181633000"
"20201","11440660","서교동","3212258","07","44199701000","4416763000","4015667000","864782000","4689193000","79378000","1533041000","4407113000","5024746000","3255998000","15913020000"
"20201","11440655","서강동","4339738","08","4708914000","1236277000","250609000","99160000","141965000","55781000","251925000","203460000","222723000","286818000","1960196000"
"20201","11440630","신수동","4157605","08","2299332000","705807000","12915000","54702000","676613000","69620000","119652000","49998000","67683000","30009000","512333000"
"20201","11440610","염리동","4051438","08","16525250000","247111000","18752000","55833000","107666000","87042000","238008000","35100000","14890503000","32111000","813124000"
"20201","11440600","대흥동","3421062","07","3946316000","723975000","28954000","168928000","754778000","9909000","772014000","87800000","309550000","188096000","902312000"
"20201","11440590","용강동","4787212","08","5749687000","1249023000","56821000","34084000","798057000","523700000","392009000","230357000","466303000","145396000","1853937000"
"20201","11440585","도화동","4217433","08","5836589000","546430000","65776000","392025000","1174749000","7186000","90001000","334385000","535659000","405985000","2284393000"
"20201","11440565","공덕동","4047702","08","7167814000","1209207000","43769000","132752000","602402000","183296000","308033000","138737000","2873522000","260409000","1415687000"
"20201","11440555","아현동","5237419","09","346876238000","1746522000","46340000","40677000","810835000","40470000","208825000","57315000","342468018000","355409000","1101827000"
"20201","11410720","북가좌2동","2590646","06","2956584000","935926000","25566000","237297000","295314000","24574000","215410000","109216000","143682000","110825000","858774000"
"20201","11410710","북가좌1동","4005416","08","1580595000","580590000","18035000","36406000","237224000","31793000","155211000","28869000","98479000","129225000","264763000"
"20201","11410700","남가좌2동","3237719","07","3247342000","1276924000","41613000","42977000","352933000","60945000","170234000","163473000","230941000","137976000","769326000"
"20201","11410690","남가좌1동","4622839","08","2680011000","582552000","78843000","4086000","1151951000","13428000","78867000","86075000","79591000","142573000","462045000"
"20201","11410685","홍은2동","2874442","06","2479277000","485929000","37434000","11761000","274792000","281346000","376926000","45293000","348753000","30129000","586914000"
"20201","11410660","홍은1동","3093859","07","960793000","369871000","9537000","21397000","81989000","7099000","53726000","25188000","109313000","27412000","255261000"
"20201","11410655","홍제2동","3664523","07","1442733000","215772000","65794000","4926000","341349000","262703000","62813000","19923000","85682000","37774000","345997000"
"20201","11410640","홍제3동","2807766","06","2967909000","936121000","28401000","13744000","751463000","46553000","132301000","109333000","93786000","180543000","675664000"
"20201","11410620","홍제1동","3459117","07","2550118000","447480000","19874000","124079000","624531000","320196000","87019000","88592000","109856000","133406000","595085000"
"20201","11410615","연희동","3383749","07","58018837000","1406976000","100545000","119947000","53447366000","534226000","159875000","112681000","345596000","164073000","1627552000"
"20201","11410585","신촌동","3331768","07","18819554000","2302974000","570176000","49142000","4075439000","130228000","872450000","1228951000","1524906000","1442219000","6623069000"
"20201","11410565","충현동","3210231","07","2864095000","684152000","21516000","79434000","295367000","30114000","77318000","57098000","256946000","170718000","1191432000"
"20201","11410555","북아현동","4172659","08","2001557000","841301000","45779000","209148000","232075000","22910000","95603000","30231000","50598000","110656000","363256000"
"20201","11410520","천연동","4197718","08","2113160000","1072722000","39664000","13894000","213372000","14197000","134110000","88429000","82453000","25241000","429078000"
"20201","11380690","진관동","4070863","08","8382876000","1269547000","122030000","174531000","3094874000","151298000","586030000","74716000","457579000","448554000","2003717000"
"20201","11380650","수색동","3253972","07","927102000","70513000","2559000","136676000","51145000","483596000","6849000","5672000","33408000","11461000","125223000"
"20201","11380640","증산동","2838450","06","2371134000","558383000","26907000","42116000","169157000","955782000","100744000","32279000","104684000","28536000","352546000"
"20201","11380632","신사2동","2635300","06","1112351000","569840000","11215000","12126000","80736000","12151000","144704000","24210000","29823000","26766000","200780000"
"20201","11380631","신사1동","2637581","06","3748504000","895461000","182627000","91589000","288848000","723114000","106754000","136462000","284181000","172318000","867150000"
"20201","11380625","역촌동","2521877","06","5728906000","2200054000","84606000","93571000","911796000","132594000","293763000","203201000","248224000","272335000","1288762000"
"20201","11380600","응암3동","2360910","05","5265331000","1875807000","153466000","56550000","610668000","162480000","130515000","502584000","232462000","147317000","1393482000"
"20201","11380590","응암2동","3510245","07","1577414000","608619000","15638000","26305000","129456000","300299000","158891000","28131000","51012000","44158000","214905000"
"20201","11380580","응암1동","2726133","06","4349098000","765944000","62340000","226925000","1271594000","11160000","452775000","130088000","209931000","321336000","897005000"
